Domain,Sub_domains,DNS,Have_IP,Have_At,URL_Length,HTTP_Domain,URL_Depth,Redirection,Tiny_URL,Prefix/Suffix,iframe,Mouse_over,Right_click,forwards,login_form,SSL_certificate,domain_age,domain_end,unusual_character,has_javascript,source_code,privacy_policy,Label
onedio.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
privatbank.ua,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
thenextweb.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
twitter.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
twitter.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
pornsharing.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
slashdot.org,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
plarium.com,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
torcache.net,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
kickass.to,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
elitedaily.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
torcache.net,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
indianexpress.com,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
privatbank.ua,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
metro.co.uk,1,1,0,0,1,0,4,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
kienthuc.net.vn,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
motthegioi.vn,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
bongda88.info,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
akhbarelyom.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
thenextweb.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
indianexpress.com,0,1,0,0,1,0,4,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0
distractify.com,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
pinterest.com,0,1,0,0,1,0,3,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
ringring.vn,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
correios.com.br,1,1,0,0,1,0,4,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
xhamster.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0
motthegioi.vn,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
distractify.com,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
plarium.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
lifehacker.com,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
fishki.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
twitter.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
irecommend.ru,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
irecommend.ru,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
distractify.com,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
sourceforge.net,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
correios.com.br,1,1,0,0,1,0,3,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
torcache.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
nesn.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
interpark.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
irecommend.ru,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
kotaku.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
qz.com,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
motthegioi.vn,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
nesn.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
onedio.com,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
torcache.net,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
nesn.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
mic.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
mic.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
eksisozluk.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
nesn.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
dealnews.com,0,1,0,0,1,0,3,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0
correios.com.br,1,1,0,1,1,0,8,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
uproxx.com,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
ap.org,0,1,0,0,1,0,4,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0
xvideo-jp.com,0,1,0,0,1,0,4,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
tobogo.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
searchengineland.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
nypost.com,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
distractify.com,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
torrentdn.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
espn.go.com,1,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
tobogo.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
500px.com,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
codecanyon.net,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
mylust.com,0,1,0,0,1,0,3,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0
mixi.jp,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0
akhbarelyom.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
thenextweb.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
uproxx.com,0,1,0,0,1,0,4,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
indianexpress.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
proboards.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
tunein.com,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0
babal.net,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
olx.ua,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
genius.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
tinnhanh360.net,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
kickass.to,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
spankbang.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
olx.ro,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
motthegioi.vn,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
jezebel.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
fanpage.gr,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
depositphotos.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
askubuntu.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
gawker.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
kenh14.vn,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
bdnews24.com,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
babal.net,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
twitter.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
nesn.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
thechive.com,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
jezebel.com,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
deadspin.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
depositphotos.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
tobogo.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
mirtesen.ru,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
venturebeat.com,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0
rt.com,0,1,0,0,1,0,3,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0
sourceforge.net,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
medium.com,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
indianexpress.com,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
tinnhanh360.net,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
sourceforge.net,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
myegy.to,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
medium.com,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
web.de,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
allegro.pl,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
dantri.com.vn,1,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
nesn.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
auto.ru,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
auto.ru,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
eksisozluk.com,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
mic.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
superuser.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
jezebel.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
mixi.jp,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
correios.com.br,1,1,0,0,1,0,6,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
alwafd.org,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
tobogo.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
otomoto.pl,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
cheezburger.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
diply.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
espn.go.com,1,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
ringring.vn,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
kenh14.vn,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
correios.com.br,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
motthegioi.vn,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
metro.co.uk,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
nesn.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
pornsharing.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
thenextweb.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
nesn.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
sourceforge.net,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
perezhilton.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
twitter.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
babal.net,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
seesaawiki.jp,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
distractify.com,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
kotaku.com,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
mylust.com,0,1,0,0,1,0,3,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0
udn.com,0,1,0,0,1,0,4,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
mic.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
tobogo.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
searchengineland.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
likemag.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
bleacherreport.com,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0
superuser.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
themeforest.net,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
emgn.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
bigcinema.tv,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
atwiki.jp,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
thenextweb.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
tinypic.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
superuser.com,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0
otomoto.pl,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
codecanyon.net,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0
indianexpress.com,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
metro.co.uk,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
emgn.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
kakaku.com,0,1,0,0,1,0,6,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
mixi.jp,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
bmi.ir,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
torrentdn.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
deadspin.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0
kotaku.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
correios.com.br,1,1,0,0,1,0,6,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0
atwiki.jp,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
quizlet.com,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
themeforest.net,0,1,0,0,1,0,4,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
seesaawiki.jp,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
otomoto.pl,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
dantri.com.vn,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
interpark.com,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
smallseotools.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
nesn.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
tobogo.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
plarium.com,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
motthegioi.vn,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
thenextweb.com,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
plarium.com,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
akhbarelyom.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
medium.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
correios.com.br,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
olx.in,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
slashdot.org,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
bigcinema.tv,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
digg.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
nypost.com,0,1,0,0,1,0,4,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0
prezi.com,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
mediaset.it,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
kenh14.vn,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
motthegioi.vn,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
olx.ua,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
aljazeera.net,0,1,0,0,1,0,6,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
twitter.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
olx.in,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
flirchi.com,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
seasonvar.ru,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
distractify.com,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
themeforest.net,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
torcache.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
plarium.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
teespring.com,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0
censor.net.ua,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
nypost.com,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
grantland.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
tinnhanh360.net,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
nesn.com,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
udn.com,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
olx.ua,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
torcache.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
doodle.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
mylust.com,0,1,0,0,1,0,3,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0
tobogo.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
olx.co.id,1,1,0,0,1,0,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
torcache.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
xvideo-jp.com,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
ecnavi.jp,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
otomoto.pl,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
metro.co.uk,1,1,0,0,1,0,4,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
medium.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
lifehacker.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
techcrunch.com,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
olx.ua,0,1,0,0,1,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
tinnhanh360.net,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
plarium.com,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
distractify.com,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
emgn.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
rocketnews24.com,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
mediaset.it,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
gawker.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
tobogo.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
tobogo.net,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
emgn.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
nymag.com,0,1,0,0,1,0,9,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0
gawker.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
jezebel.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
extratorrent.cc,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
maybank2u.com.my,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
olx.ro,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
getpocket.com,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0
digg.com,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
olx.pl,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
metro.co.uk,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
censor.net.ua,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
distractify.com,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
wikiwiki.jp,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
skyrock.com,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
